"DEWP","TEMP","Iws"
-4,22,12.07
-6,-1,0.89
-3,1,28.62
7,9,2.68
-18,-8,88.5
22,24,0.45
21,34,8.93
-7,2,4.92
14,23,11.18
19,21,1.79
-1,2,5.81
17,24,58.56
-6,2,16.1
27,28,16.1
-19,8,46.48
-21,-9,1.79
-8,-2,6.25
-21,1,4.02
19,20,7.15
20,25,0.45
-14,1,4.02
-4,-1,7.6
20,28,13.86
-17,-1,0.89
-12,9,120.69
-18,-4,13.85
16,18,9.39
15,25,7.15
-7,7,1.78
-16,4,11.17
-11,7,0.89
16,32,10.73
14,16,1.79
15,29,10.73
-30,5,152.42
11,25,6.71
12,26,3.13
6,12,104.62
26,31,7.16
4,9,1.79
17,18,0.89
21,25,2.67
16,22,1.79
-6,10,6.25
4,17,4.02
-4,24,7.15
13,20,28.16
6,11,1.79
-1,17,67.96
-9,4,3.56
-7,1,2.67
-2,23,254.79
15,26,20.56
-12,5,40.68
-5,12,187.31
19,30,20.11
-13,-10,1.78
-17,-2,4.02
0,13,22.35
7,23,35.32
19,22,31.3
16,21,3.13
14,33,3.13
-4,5,0.89
-4,5,7.15
19,28,13.86
-5,24,1.79
14,20,8.05
6,9,2.23
18,26,7.15
18,22,5.81
22,25,34.43
-4,5,1.78
1,4,4.92
11,12,0.89
-13,-7,0.89
-29,-3,337.04
1,12,0.89
18,23,22.36
1,5,1.79
-11,-8,0.89
3,13,23.69
18,30,47.84
5,29,88.96
13,33,3.13
15,21,0.89
-12,14,1.79
1,13,1.79
-9,-8,3.58
15,34,3.13
13,24,0.89
7,13,17.43
-16,0,99.23
20,21,1.79
17,23,1.79
22,24,0.89
5,8,2.68
22,25,0.89
17,19,3.13
21,29,0.89
-4,-1,1.34
-18,-3,78.66
-10,-3,9.84
12,16,4.92
-12,1,3.13
-5,-3,0.89
15,22,1.79
25,29,50.54
-12,-5,10.29
-15,5,17.88
7,17,0.45
-3,-2,0.45
-7,-5,2.67
-8,1,15.64
18,22,0.89
1,23,44.26
11,14,0.89
24,30,2.68
3,15,34.43
-4,18,106.83
-14,0,4.02
-18,-5,5.36
-8,16,11.17
-2,2,0.89
16,19,0.89
-3,24,30.84
-9,2,0.89
1,22,0.89
5,12,3.58
15,18,1.78
16,19,15.2
-12,-7,5.81
15,21,20.57
-4,10,6.26
21,26,45.14
20,21,2.67
-15,4,3.13
20,21,1.34
3,17,37.1
12,30,23.24
-14,1,0.89
3,16,28.17
14,19,6.71
-7,15,12.96
13,15,1.78
4,17,10.73
17,22,14.76
18,20,1.78
5,20,33.52
24,25,0.89
-6,15,11.18
20,24,7.16
25,28,27.28
-20,-2,8.05
5,8,0.89
15,19,0.89
21,30,12.07
-15,10,1.79
24,26,1.79
10,11,0.9
17,23,28.16
14,27,13.41
13,15,42.92
-5,2,1.79
-6,-2,0.89
-23,-3,219.94
20,27,4.02
-5,2,0.89
-19,6,3.13
-21,2,3.13
-16,2,38.43
1,2,0.89
14,15,21.46
19,20,9.83
18,34,3.13
23,33,3.58
17,27,1.78
16,18,15.2
-2,1,2.68
6,20,25.03
19,20,0.89
8,28,4.02
6,24,42.01
-12,3,276.68
-8,-2,2.67
-24,3,33.97
-8,12,6.26
12,15,1.78
0,27,21.9
-8,5,21.02
-19,-3,21.46
14,18,3.58
12,14,4.47
19,29,17.88
22,22,2.67
4,4,0.89
-3,13,4.92
0,9,0.89
-27,-16,13.86
4,12,3.58
20,27,5.81
-19,9,7.15
-15,6,13.86
-1,12,2.68
0,3,1.79
22,25,1.79
-19,-9,28.16
18,23,1.79
22,25,0.89
-16,3,12.06
18,26,17.45
15,21,62.16
12,28,36.2
-1,3,4.92
-26,5,7.15
3,6,0.89
-11,10,159.15
21,24,23.25
-14,-2,4.92
-3,16,150.19
-1,0,0.89
1,11,0.89
15,17,0.89
-6,0,0.89
16,17,1.78
-20,-9,12.96
17,22,0.45
5,8,27.28
17,23,10.74
23,24,8.94
3,12,3.13
12,22,188.2
8,27,1.79
-2,7,6.25
20,30,1.79
7,10,2.67
17,20,4.92
22,27,46.95
24,25,1.79
4,21,3.13
5,27,13.86
14,20,3.58
11,13,3.58
7,20,85.39
17,28,1.79
16,24,4.02
16,19,1.78
10,25,1.79
23,27,4.92
17,26,29.06
-4,-1,246.87
-25,-10,37.99
13,24,8.05
-15,5,48.73
-7,4,2.67
-10,5,5.37
5,15,11.18
11,13,29.95
10,34,7.15
7,28,21.9
21,27,14.31
-18,-8,3.58
17,21,3.58
18,21,0.89
5,8,0.89
21,23,0.89
25,29,32.63
-19,8,71.97
-22,3,1.79
-15,-5,1.79
1,4,45.59
22,27,4.02
-10,15,17.88
9,38,1.79
-2,28,51.86
-17,0,1.79
22,29,34.88
-19,0,1.34
24,29,1.78
-10,-1,27.71
-14,1,84.49
14,15,1.78
14,15,0.89
-17,-9,2.68
11,12,6.71
-19,5,3.58
18,21,0.89
24,24,32.64
12,14,1.34
-16,-11,0.89
-1,9,25.92
-8,-2,9.39
4,8,4.45
-7,-3,1.78
11,11,1.78
10,26,3.13
2,10,2.68
-14,6,8.04
20,23,70.18
4,21,1.34
21,22,51.41
8,13,4.92
-15,0,28.62
-9,-3,1.79
-14,8,73.29
19,22,3.13
-7,4,40.68
7,14,1.79
18,24,1.78
-3,14,8.94
-21,-3,61.23
5,13,1.78
21,28,4.02
0,13,1.79
-16,6,70.64
3,11,65.25
-24,-4,115.77
-1,0,0.45
2,5,0.89
-18,-10,0.89
4,23,0.89
-4,10,0.89
-7,0,69.27
-8,-4,34.87
12,22,8.05
19,20,9.84
16,18,25.04
-7,-5,1.34
19,28,3.58
-2,13,3.58
14,22,33.98
-10,-8,6.26
17,18,7.15
-11,4,33.99
14,33,44.25
9,23,12.07
-6,-4,0.89
17,29,43.36
-27,1,124.71
21,22,1.34
18,21,13.42
-7,21,19.67
1,17,10.73
14,31,12.07
-14,13,258.81
-3,18,13.86
-12,1,0.89
-4,4,0.89
-4,-2,1.79
13,31,4.47
12,32,16.09
8,30,54.55
-3,17,29.94
16,20,4.02
-5,-3,7.6
-10,5,11.63
17,19,3.13
-15,8,44.26
14,14,3.13
7,15,0.45
-22,-6,0.89
-13,10,21.9
5,14,1.79
-10,10,15.2
-4,-1,1.79
21,24,34.87
17,20,3.58
-20,-1,2.23
-9,-5,48.31
10,18,11.17
-19,0,149.3
22,23,30.4
-14,-10,6.71
23,27,45.15
-17,2,4.45
-18,-7,4.92
18,26,2.23
16,23,58.12
-8,-3,24.6
17,20,1.79
-1,10,32.63
20,21,2.67
-1,21,16.09
19,21,1.34
-9,-7,12.52
-6,13,20.56
16,18,11.63
21,26,8.5
24,25,6.26
-3,1,11.63
-1,23,64.38
25,27,6.71
-4,1,3.56
-2,21,28.6
8,33,52.29
11,14,3.58
-4,10,0.89
8,10,1.79
-15,12,3.13
21,24,4.02
17,28,33.53
16,17,49.62
-4,-3,0.89
16,31,2.68
12,18,35.32
12,23,0.89
-17,1,3.56
20,23,42.03
15,29,1.79
14,15,0.89
-3,3,30.4
-13,-1,12.96
14,16,0.89
-18,-4,139.91
17,29,26.82
-12,6,71.08
2,7,0.89
1,18,4.92
6,16,1.79
21,32,8.05
13,24,2.68
-8,6,28.17
-7,-3,3.56
-16,6,57.67
22,30,4.92
10,20,1.79
10,13,0.89
19,20,0.89
13,20,13.42
9,20,4.92
21,28,64.37
21,24,1.79
-10,-2,4.47
-9,-1,1.79
18,20,3.58
13,18,2.68
18,20,3.56
16,20,0.89
-9,3,1.79
-14,18,4.02
-21,-15,1.78
-11,-2,20.56
17,21,9.84
-12,12,9.39
-18,12,7.15
-8,3,0.45
22,26,16.54
4,16,25.48
6,23,1.79
16,17,1.34
-10,3,0.45
-13,-4,29.95
-12,-2,20.11
-23,-14,16.99
-9,-4,0.89
8,15,1.78
9,11,0.89
18,19,0.89
6,10,9.84
21,23,0.89
11,13,0.89
-17,-7,129.19
-9,20,22.8
-18,-12,10.29
15,18,2.23
-23,-1,343.33
16,24,0.89
12,15,1.78
6,7,11.63
6,6,0.89
24,26,0.89
16,20,8.04
17,30,4.92
-17,-8,2.68
17,26,0.89
11,19,36.21
0,19,11.18
-20,-7,10.28
17,31,20.11
-16,2,125.59
20,30,4.92
-12,18,14.3
-17,0,11.17
-6,11,8.94
-23,-8,3.13
-5,-1,27.72
-11,-9,11.63
19,21,9.84
-9,0,0.89
20,21,6.71
-20,-2,56.78
4,34,6.26
-5,-5,1.78
23,24,7.15
-19,4,0.89
-16,-1,81.35
-17,-1,4.46
15,20,12.07
-18,0,12.96
16,25,3.13
15,34,12.96
10,14,2.68
-1,4,3.58
-10,12,3.58
-18,9,4.02
-18,-14,13.42
-6,-3,41.14
8,19,1.79
12,14,7.6
4,8,0.89
4,12,4.01
-16,2,95.22
22,22,16.09
15,22,37.09
2,4,8.05
22,25,0.89
-12,7,22.35
23,34,11.18
-1,1,1.34
19,22,15.2
24,34,3.12
13,33,5.81
-8,-5,5.36
20,21,0.89
13,29,3.13
-12,0,10.28
-16,12,70.63
12,16,0.89
-11,11,31.29
-8,-4,1.78
-13,-2,1.79
-16,-10,3.13
-21,4,148.85
2,8,50.07
8,15,14.76
22,27,12.97
15,25,11.17
0,25,21.46
-1,0,0.89
-14,10,11.17
16,26,20.11
-5,-3,18.79
-1,19,26.37
19,29,12.97
22,33,5.81
21,30,10.28
20,21,1.79
-15,16,11.18
-27,-10,130.96
22,30,1.79
-3,2,100.15
-1,14,1.79
-8,14,1.79
-4,-1,3.58
-14,9,7.15
-15,7,108.18
20,23,3.56
25,29,37.98
-20,11,69.28
-5,-2,1.79
1,11,34.87
-6,-2,4.45
-12,3,1.79
-15,4,13.86
1,6,0.89
-16,-3,16.09
3,21,29.95
22,29,41.59
15,19,0.89
3,4,46.04
24,26,8.49
18,26,33.53
-23,-4,70.17
-9,-8,1.79
-9,13,3.13
-6,-1,0.89
19,23,0.89
2,11,29.97
-17,-7,2.67
10,19,16.99
-9,-3,0.89
9,17,1.78
16,23,1.79
0,6,4.02
24,32,1.79
12,13,2.68
-22,10,8.94
21,23,1.79
-2,34,7.15
-4,-1,18.79
19,28,1.79
16,25,3.58
-8,15,8.94
2,17,1.79
-19,8,3.13
-5,14,65.26
0,18,84.04
-15,4,1.78
-21,-3,4.02
-7,-5,16.09
-14,10,233.78
16,18,2.67
13,30,9.39
-9,11,3.13
22,23,2.67
3,27,4.02
21,24,43.81
-14,-3,21.9
-15,17,75.99
-24,-5,56.76
18,22,0.89
-14,6,3.13
2,7,4.02
-21,0,28.61
22,24,1.79
-3,13,0.89
-11,5,1.78
-15,0,80.02
14,25,5.35
23,26,9.84
-19,11,45.14
-9,-3,1.78
-15,4,8.05
0,2,2.67
17,20,3.13
16,18,0.45
-22,-1,119.36
-9,1,0.45
23,23,1.78
-15,21,20.56
-6,-4,3.58
7,11,29.5
21,26,27.27
4,12,0.89
-7,-1,21.47
2,3,1.79
-5,9,3.57
4,12,16.98
-13,10,4.92
20,28,65.71
15,18,16.1
-17,14,76
4,24,3.58
24,27,25.05
24,33,24.6
18,20,1.79
2,6,3.13
11,13,1.78
-5,5,0.89
24,28,32.63
-6,5,11.17
-17,-6,23.7
-18,9,3.13
-12,7,3.13
13,19,0.89
-2,9,9.84
-17,-9,4.92
18,21,1.79
-23,-8,6.7
-12,0,19.67
9,12,0.89
19,33,8.04
-29,0,30.4
21,28,24.59
19,30,0.89
7,26,265.11
3,11,6.71
-5,-3,0.89
-12,5,7.15
18,21,25.93
4,23,6.26
20,25,16.09
13,16,36.66
2,6,1.78
12,25,3.56
-6,26,68.39
17,20,0.89
20,21,0.89
-22,-14,0.89
-8,-6,61.69
-22,-6,34.42
-13,13,4.02
18,23,0.89
6,8,21.47
18,19,0.89
-7,23,3.58
20,31,7.15
21,27,0.89
-1,7,0.89
-6,2,1.78
17,20,2.67
-18,9,83.14
9,12,40.67
-12,3,2.68
-5,25,3.13
21,22,9.84
23,24,1.79
-12,8,16.09
-12,13,24.58
16,29,1.79
-16,-4,0.89
-8,4,1.79
17,29,1.79
-15,-3,41.13
-14,-1,107.73
7,25,1.79
21,23,0.89
-18,0,3.13
4,12,22.79
-5,-4,0.89
-6,16,72.41
20,28,57.66
20,23,9.39
-15,6,183.72
2,32,55.88
15,21,1.79
-14,-9,3.13
-21,-6,382.18
-10,4,1.78
14,22,0.89
13,23,9.84
-10,-9,0.89
-5,-1,2.67
9,30,1.79
1,5,1.34
-4,-3,1.78
-8,3,17.43
21,23,4.45
-21,-2,65.28
-3,19,24.14
-17,7,137.69
-20,14,9.83
13,20,11.18
2,13,2.68
3,6,1.78
-22,-3,11.62
17,27,1.78
18,21,11.63
-4,-1,0.89
-22,1,61.24
-5,-4,9.39
-13,-7,0.9
2,15,31.29
24,26,16.1
-12,-3,4.92
-2,4,6.71
21,30,14.31
23,25,4.47
-9,-1,3.13
26,29,1.78
20,26,26.83
-12,11,3.58
3,5,0.89
12,20,36.2
-7,7,0.89
2,6,0.89
-16,1,0.89
-4,13,42.03
14,18,3.13
9,14,9.39
-20,-6,3.13
14,32,4.02
10,11,1.78
12,15,2.67
-4,1,0.89
19,29,18.78
19,25,1.78
-7,8,6.26
-11,7,142.17
-16,-1,3.13
17,30,8.04
-3,-1,3.58
19,29,35.31
14,25,30.84
-20,6,79.13
-20,19,42.91
16,30,3.13
-12,-11,3.13
-2,13,34.42
-13,-7,1.79
-9,11,6.7
-8,-4,1.79
-14,-12,8.04
21,22,12.97
3,7,19.22
-2,14,5.37
-6,8,1.78
16,21,1.78
-11,-9,3.57
-18,9,4.02
15,20,12.08
-20,-2,208.74
8,26,24.58
2,4,8.05
-2,4,261.54
2,9,1.78
15,26,55.42
17,28,10.28
-8,3,3.58
2,3,72.87
16,21,10.29
22,26,27.71
-5,5,89.83
4,4,0.89
5,19,0.89
-8,20,4.02
22,28,22.81
2,3,2.23
-15,6,18.78
-11,3,92.51
2,16,4.02
18,27,0.89
23,33,8.05
0,9,0.89
15,27,24.58
25,28,3.13
-15,15,70.64
-14,-1,1.78
20,23,21.46
-8,-6,52.3
22,27,10.74
-1,14,3.13
-7,0,0.89
-14,14,25.92
22,24,0.89
-2,10,4.92
16,24,4.92
15,34,4.92
6,22,5.81
-5,0,3.13
16,27,1.79
18,20,5.37
13,14,0.89
-4,15,71.53
0,5,1.78
22,25,7.16
17,19,3.57
-12,-3,2.68
-5,-2,6.25
-16,-9,0.89
-5,-2,42.01
-1,28,2.68
21,32,27.73
-11,-5,51.41
20,22,1.79
20,25,12.52
15,17,4.02
-9,1,42.91
13,23,6.26
24,28,3.57
20,27,17.89
8,12,34.42
-15,10,1.79
18,19,1.78
10,25,55
5,29,50.97
21,25,71.97
28,30,1.79
22,23,3.13
13,17,0.89
20,25,3.58
-18,5,61.23
17,19,3.13
24,27,33.96
10,13,1.79
-6,0,16.99
1,4,53.2
19,28,51.86
-1,22,7.15
20,30,3.56
23,23,0.89
17,32,29.06
22,24,1.79
22,24,78.23
12,23,7.15
6,15,4.02
13,25,26.38
20,29,11.18
6,10,0.45
-20,-1,38
9,16,3.13
-8,-5,19.22
24,28,5.37
23,27,49.62
-10,6,0.89
-7,6,3.57
-2,6,1.79
10,11,9.39
3,5,0.89
3,13,4.46
-21,-11,6.71
20,28,1.79
20,25,2.67
3,6,0.89
-18,5,8.05
15,19,4.92
21,21,4.92
-23,0,314.71
19,26,11.18
12,19,3.58
5,8,0.89
-23,1,19.22
7,25,1.79
2,4,11.18
-2,-1,8.49
-1,8,98.33
-5,22,71.97
-14,24,84.94
17,19,12.52
21,25,1.79
22,25,5.37
-20,7,147.5
11,14,17.43
-3,10,29.51
10,19,6.26
20,23,0.89
-3,0,1.79
-12,14,5.37
13,27,1.79
10,25,4.92
16,21,25.93
-9,-5,14.31
-6,9,14.76
13,24,4.92
-21,1,1.79
20,26,44.69
19,27,4.02
-9,7,32.18
-10,3,0.89
-3,-2,3.58
-6,12,1.78
15,30,12.07
12,14,9.39
9,13,4.92
14,15,0.89
12,20,5.37
15,21,6.71
-7,2,0.89
19,22,2.67
-4,-2,1.79
-10,-6,5.37
-9,6,21.46
6,11,0.89
-11,0,5.34
-5,12,1.79
-6,7,4.02
-10,-4,0.89
8,14,3.58
-22,-4,48.27
10,21,0.89
-5,6,1.79
18,18,0.89
-22,1,164.95
-7,10,0.89
-6,13,38
-1,0,6.26
-22,-3,52.75
3,15,28.16
22,26,45.62
2,21,9.84
6,18,73.3
-12,-2,1.79
-14,3,136.36
-13,-7,15.21
-1,4,253.49
18,20,4.02
0,1,2.68
17,23,1.79
-5,4,11.17
-9,-1,0.89
-14,2,2.67
17,29,8.94
9,9,6.26
0,1,0.89
6,27,3.13
12,20,0.89
10,28,22.35
14,23,44.27
-4,3,6.26
19,25,70.18
-31,-2,13.86
-6,-2,28.18
0,13,7.6
17,19,3.13
24,29,12.97
-22,-18,1.34
-3,10,361.66
22,28,18.34
-7,-2,0.89
9,10,3.13
5,17,5.81
1,5,12.52
0,2,3.13
-19,2,1.79
22,33,16.55
19,24,1.79
22,25,9.83
-10,-2,0.89
2,3,139.93
-12,3,0.89
-26,-5,109.53
-24,1,117.56
-4,3,1.78
-22,-7,197.12
-21,-3,9.39
-22,-8,260.15
22,30,4.45
15,32,1.79
-2,3,0.89
0,21,216.35
-12,8,65.29
2,3,6.26
-8,4,30.41
-5,-2,0.89
13,15,97.01
-8,20,14.75
-7,16,13.86
1,12,1.78
14,25,1.79
-16,6,3.13
16,21,6.71
-10,-4,12.07
-2,3,0.89
-7,2,20.12
8,11,0.45
-8,1,21.02
22,26,10.28
-7,25,23.69
-24,3,1.79
-5,-2,0.89
-4,-3,1.79
-14,2,65.71
-24,-8,4.02
20,21,3.58
-15,11,2.67
23,27,6.71
18,31,4.92
-1,14,0.89
-25,-8,7.15
17,23,1.34
-13,-9,6.71
-5,7,0.89
13,32,41.12
19,19,1.79
-4,14,25.92
5,26,22.35
-5,4,1.79
14,21,2.67
-15,-6,3.13
6,29,14.3
4,18,69.28
4,16,1.78
13,30,10.73
12,12,1.79
14,28,8.05
22,26,0.89
18,21,0.89
18,25,3.58
11,18,11.18
8,12,1.79
18,23,35.32
-22,1,4.02
19,30,33.1
18,19,3.57
-4,1,94.76
0,18,1.79
-14,-9,6.26
-21,-5,323.63
1,9,0.89
4,6,1.79
-15,9,201.6
8,20,0.89
18,20,1.79
23,28,0.89
-10,-1,2.67
-2,9,0.89
9,12,4.47
-12,12,0.89
-4,-3,0.45
10,20,4.92
5,28,56.78
11,19,11.18
21,24,20.57
2,5,4.46
-5,-1,0.89
-21,-1,69.72
-12,11,9.83
-12,11,65.71
17,20,2.23
26,27,21.02
16,33,0.89
21,25,11.18
-2,3,1.79
-24,-16,7.15
-22,-5,354.92
-19,0,38.46
23,23,1.79
-16,0,1.79
-21,1,86.72
-3,13,14.75
3,6,3.57
-4,18,57.21
22,30,26.83
-1,13,40.67
15,23,16.54
25,26,1.79
21,25,3.13
-5,-1,0.89
15,20,5.37
-19,-5,34.87
-22,-4,13.86
4,26,8.94
-10,7,4.02
21,27,1.78
-24,-9,118.44
-9,7,6.71
-6,21,16.99
20,24,46.04
9,26,7.15
24,26,24.14
-21,-2,6.26
-14,-4,2.67
23,24,1.79
-7,11,3.58
-18,1,3.13
7,16,39.77
20,22,1.79
-8,11,106.85
-4,-2,3.12
-20,-5,534.65
-4,12,178.37
7,25,1.79
21,32,1.79
-8,-2,12.08
-10,14,184.16
1,16,7.57
9,23,14.31
-17,-7,0.89
20,22,2.67
20,30,23.7
-17,-1,239.16
6,25,12.96
11,12,1.78
-16,5,3.13
-16,3,38
-10,20,104.59
6,23,12.96
5,32,7.15
-8,13,103.25
11,20,12.52
-12,-7,8.46
-22,-8,158.24
0,4,1.79
-7,0,3.13
-15,-1,1.79
-13,5,15.65
-6,9,4.02
20,22,4.46
17,26,7.15
-2,14,2.68
7,11,0.45
-11,3,2.67
-7,0,25.48
3,20,7.59
24,32,74.65
16,20,0.45
-26,-9,263.74
11,14,1.79
-22,-6,458.22
-20,-5,34.87
0,29,3.13
20,28,9.84
18,25,1.79
-12,7,88.98
18,21,8.94
-14,24,93.44
-14,5,1.79
20,29,1.79
-2,19,11.17
-3,0,3.58
16,33,4.92
12,29,8.05
18,26,38.88
-24,3,1.79
-12,-8,5.81
-12,-6,1.79
2,12,1.79
1,21,4.02
22,27,12.53
22,28,63.04
-8,1,3.58
17,21,0.89
-10,6,2.67
-26,-6,12.96
-14,4,3.58
-11,-5,3.56
-14,-12,1.79
0,14,5.37
16,34,1.79
-9,10,4.02
0,3,4.01
1,16,0.89
16,20,4.92
-5,-3,9.84
18,25,3.13
20,31,49.62
16,17,2.67
13,19,20.56
-6,22,19.23
2,5,1.34
-11,9,227.97
8,18,6.26
-14,-5,0.89
-20,10,35.32
-5,2,0.89
9,23,8.05
1,11,25.05
-22,2,13.86
5,6,5.81
-12,9,0.89
-19,3,59.01
-2,7,5.81
15,36,16.54
-3,2,32.18
-14,-8,12.52
13,29,56.31
2,11,14.76
14,15,2.68
-6,10,8.05
4,18,1.78
22,24,58.55
15,20,22.36
20,22,0.89
23,29,3.56
-7,16,42.47
-20,8,279.85
8,12,0.89
2,4,9.83
-10,1,1.79
24,29,24.14
4,21,1.79
11,12,1.79
-1,20,10.73
-9,0,4.02
-9,-3,0.89
-5,11,5.81
-7,-6,0.89
14,24,0.89
15,17,5.37
5,19,12.52
13,31,35.31
9,18,19.67
-21,-10,358.97
22,26,18.78
-18,1,98.8
-16,-1,23.68
18,19,43.83
-16,15,7.15
-21,-3,4.02
-25,-5,4.92
-28,-12,156.03
0,7,0.45
-10,-7,29.95
-12,1,0.89
19,29,4.92
19,25,40.23
16,24,4.92
-5,14,1.79
-20,-9,1.34
13,19,30.4
7,16,8.05
13,17,42.47
-5,15,156.46
22,28,0.89
13,16,38.45
-18,-9,8.05
-15,6,10.28
19,21,6.26
19,29,20.57
20,30,1.79
-13,-3,0.89
-27,-10,109.05
17,24,1.79
4,12,15.2
10,30,41.12
13,30,7.15
-4,20,44.25
-13,6,22.8
16,37,1.79
-9,3,6.71
-2,-2,0.89
-10,18,0.89
22,25,0.89
-15,-10,2.68
-24,-1,77.78
16,17,3.13
-20,-4,0.89
25,32,15.2
-4,-1,254.03
-11,-9,105.93
-14,-2,12.97
-14,3,82.7
2,7,3.13
17,23,37.55
-8,4,20.57
-14,-7,1.79
27,30,9.39
18,23,8.94
-19,6,205.18
12,13,0.89
20,23,6.71
-1,7,1.78
7,31,1.79
19,21,1.79
-17,-10,24.15
4,18,11.18
18,20,4.92
-27,-7,20.12
-14,-5,21.46
6,27,13.41
-21,-5,25.93
4,9,3.58
15,21,1.79
20,22,8.04
14,17,0.89
23,24,35.32
-15,-1,69.29
-16,0,16.99
20,24,50.95
14,17,36.64
-5,4,4.02
-4,18,3.13
-22,-6,0.89
7,26,0.89
23,30,12.97
2,10,11.18
4,14,21.47
-8,-3,12.97
-7,1,0.89
-3,18,26.82
13,13,0.89
22,23,1.78
10,17,4.45
12,33,9.83
11,14,20.58
26,30,1.79
13,25,16.99
14,32,32.63
-23,-4,329.91
11,26,1.79
-20,1,1.79
13,22,1.79
20,22,8.05
22,27,8.5
22,29,8.05
23,27,4.46
7,16,55.88
7,28,27.27
9,11,4.91
16,21,39.77
-5,21,22.34
-26,1,238.25
0,1,3.58
-11,4,0.89
20,28,23.25
4,23,7.15
1,3,12.52
17,32,24.14
-11,-1,1.79
-24,-3,39.33
-3,-2,0.89
-16,3,29.51
-1,12,18.32
17,23,1.79
-16,2,46.93
-25,4,25.03
14,17,1.79
14,34,18.78
-15,14,13.86
-2,14,7.15
-6,-6,4.45
-17,6,73.32
-18,6,5.81
17,20,0.89
-9,8,2.68
-8,-1,6.26
-26,8,3.58
-17,5,0.89
12,12,0.89
-16,11,11.62
-1,17,35.31
14,20,1.79
1,9,5.81
-6,0,16.08
-13,-3,3.13
0,3,2.68
-11,14,3.58
17,33,3.13
-18,7,47.38
-14,18,1.79
23,28,23.69
24,26,13.42
-7,-5,13.42
-4,10,8.05
-19,6,193.13
-7,4,11.18
-7,19,43.81
0,13,1.79
18,21,6.71
-10,3,5.81
-16,-4,12.07
19,20,2.23
11,11,6.26
19,21,3.13
20,25,4.92
6,21,1.78
1,6,0.89
-10,-3,2.68
19,21,39.78
-9,-2,2.67
-21,8,242.32
-19,-4,191.33
10,11,0.89
19,32,6.71
-2,19,5.81
7,15,51.86
-10,-4,1.79
5,14,4.02
12,21,3.58
14,21,0.89
0,7,1.79
12,15,25.94
-1,14,0.89
18,22,4.92
15,15,5.37
-10,-3,10.28
-5,7,30.4
13,16,15.2
-5,5,0.89
-5,3,16.99
-7,-4,4.45
-4,2,4.02
23,27,3.58
-3,6,13.85
2,8,19.67
17,22,1.78
-8,-3,6.7
-6,10,37.1
-2,16,123.83
17,30,1.79
13,22,1.79
14,14,1.79
24,27,0.89
-10,-7,0.89
22,31,23.25
-8,5,1.79
-16,-1,134.1
17,19,1.79
6,18,71.95
4,10,14.76
18,20,7.15
-15,-9,1.79
-7,-6,1.79
18,29,20.12
-11,-6,6.68
-4,0,1.79
-23,-1,338.85
-12,16,11.63
13,27,17.88
12,28,15.2
-1,3,0.89
13,19,1.78
-6,5,0.89
-7,3,4.47
13,26,3.13
6,16,1.79
19,22,0.89
24,29,1.79
4,7,0.89
-9,-3,12.52
-5,5,3.58
22,25,3.13
18,23,1.78
-12,-8,0.45
0,2,0.89
-12,-1,3.58
23,24,0.89
9,16,4.92
9,20,0.89
12,33,28.61
-11,-10,2.68
21,26,1.79
15,23,21.01
23,34,6.71
-3,-2,4.46
-12,-9,0.89
-6,2,1.79
-5,11,0.89
-14,3,61.25
-18,-6,0.89
17,32,41.58
-18,-13,3.13
-9,18,3.58
-18,-7,9.84
11,13,21.47
-16,-8,1.78
-19,4,10.73
3,6,19.67
-28,-10,213.26
-24,-11,54.98
-7,2,1.78
-8,17,85.37
-7,0,1.79
-9,8,29.06
20,27,11.18
20,22,4.47
0,2,3.13
-1,6,1.79
17,22,46.48
-2,7,11.17
-25,-8,118.9
9,12,12.07
18,23,4.92
19,24,1.79
10,20,55.43
12,17,11.63
-20,0,1.78
-1,8,0.89
14,16,41.56
-23,3,4.02
23,28,25.94
-3,-2,80.48
17,21,9.83
21,23,0.89
-20,-8,0.89
-22,0,25.92
13,18,1.79
9,12,2.67
14,28,1.79
18,27,59
-9,-4,0.89
7,15,0.45
-17,6,82.26
6,10,0.89
14,16,0.45
17,19,1.78
12,13,0.89
1,2,1.34
13,17,8.05
16,29,37.56
-5,7,19.67
-5,-2,0.89
6,29,8.05
-19,-9,31.3
15,27,3.58
23,34,37.56
11,13,1.78
20,31,45.6
-14,-2,1.34
-27,4,6.26
-2,35,19.67
-4,11,37.99
-15,-5,1.78
17,21,4.92
6,29,1.79
-1,12,18.33
3,26,5.37
-8,-4,30.4
24,29,0.89
5,9,4.02
-4,18,88.07
24,34,4.02
-9,-1,16.1
-22,-9,6.26
-25,12,15.2
14,16,2.23
16,19,8.95
7,9,0.89
-1,32,15.64
14,27,2.68
20,26,17.44
17,21,4.92
12,17,5.37
-24,8,29.5
6,25,3.13
-3,3,0.89
-11,-9,97.88
6,11,30.26
-11,16,14.75
24,28,12.97
21,21,4.47
22,31,1.79
21,25,33.98
24,27,6.71
15,23,21.9
15,18,2.67
17,20,1.79
6,7,0.89
-5,-2,3.58
5,11,25.48
-3,3,0.89
14,26,13.86
4,9,2.68
-5,3,13.86
22,24,81.36
8,9,1.34
24,27,4.92
-10,8,39.79
10,24,25.48
-15,-9,11.18
-1,18,36.23
1,19,1.79
-23,3,1.78
5,18,48.71
19,19,0.89
16,19,1.79
-19,-7,1.78
-18,1,1.79
17,26,32.2
0,3,51.41
-20,1,140.83
-4,5,330.82
